6245	12160727	405	218
6246	12163229	44	37
6247	12163478	52	36
6248	12163838	20	14
6249	12163995	9	7
6250	12164065	29	26
6251	12164272	35	32
6252	12164503	3	3
6253	12164537	3	3
6254	12164571	2	2
6255	12164595	6	5
6256	12164649	134	48
6257	12165445	2	2
6258	12165469	27	6
6259	12165638	22	7
6260	12165780	5	3
6261	12165819	64	53
6262	12166277	13	12
6263	12166387	119	82
6264	12167165	228	71
6265	12168502	2	2
6266	12168526	124	82
6267	12169380	40	33
6268	12169681	108	89
6269	12170406	2	2
6270	12170430	9	8
6271	12170506	2	2
6272	12170530	310	117
6273	12172278	27	22
6274	12172478	210	147
6275	12173793	10	8
6276	12173877	5	5
6277	12173925	38	32
6278	12174197	7	4
6279	12174249	53	33
6280	12174570	104	17
6281	12175063	4	2
6282	12175099	7	4
6283	12175156	4	2
6284	12175192	4	2
6285	12175228	4	2
6286	12175264	9	6
6287	12175341	4	2
6288	12175377	23	9
6289	12175514	16	14
6290	12175624	9	6
6291	12175686	113	60
6292	12176363	14	9
6293	12176474	37	25
6294	12176732	49	33
6295	12177068	24	19
6296	12177241	18	14
6297	12177365	31	28
6298	12177579	210	72
6299	12178774	23	19
6300	12178947	2	2
6301	12178971	4	2
6302	12179003	2	2
6303	12179027	231	99
6304	12180288	6	2
6305	12180332	2	2
6306	12180356	39	7
6307	12180589	11	5
6308	12180667	2	2
6309	12180691	2	2
6310	12180715	2	2
6311	12180739	4	2
6312	12180775	20	16
6313	12180924	29	24
6314	12181141	4	2
6315	12181177	27	17
6316	12181372	4	2
6317	12181408	9	3
6318	12181469	4	2
6319	12181505	4	2
6320	12181541	32	21
6321	12181767	50	31
6322	12182084	4	4
6323	12182125	8	2
6324	12182177	14	10
6325	12182284	21	12
6326	12182429	2	2
6327	12182453	2	2
6328	12182477	2	2
6329	12182501	5	3
6330	12182541	175	116
6331	12183643	2	2
6332	12183667	9	7
6333	12183738	2	2
6334	12183762	16	2
6335	12183846	2	2
6336	12183870	23	13
6337	12184022	2	2
6338	12184046	196	93
6339	12185208	11	9
6340	12185296	2	2
6341	12185320	13	8
6342	12185416	2	2
6343	12185440	9	5
6344	12185507	9	3
6345	12185567	2	2
6346	12185591	2	2
6347	12185615	4	3
6348	12185653	2	2
6349	12185677	103	27
6350	12186307	2	2
6351	12186331	4	4
6352	12186371	2	2
6353	12186395	2	2
6354	12186419	2	2
6355	12186443	2	2
6356	12186467	2	2
6357	12186491	79	23
6358	12186982	5	5
6359	12187027	2	2
6360	12187051	2	2
6361	12187075	2	2
6362	12187099	2	2
6363	12187123	2	2
6364	12187147	3	3
6365	12187180	8	7
6366	12187249	2	2
6367	12187273	2	2
6368	12187297	4	4
6369	12187338	2	2
6370	12187362	2	2
6371	12187386	2	2
6372	12187410	2	2
6373	12187434	18	17
6374	12187575	8	2
6375	12187629	10	4
6376	12187697	2	2
6377	12187721	6	6
6378	12187775	2	2
6379	12187799	2	2
6380	12187823	33	29
6381	12188067	27	16
6382	12188237	45	36
6383	12188546	26	22
6384	12188740	98	52
6385	12189315	4	4
6386	12189356	69	47
6387	12189804	141	100
6388	12190693	4	2
6389	12190727	139	85
6390	12191538	53	30
6391	12191865	2	2
6392	12191889	169	74
6393	12192871	25	15
6394	12193031	22	22
6395	12193197	13	13
6396	12193297	41	22
6397	12193571	8	5
6398	12193629	1	1
6399	12193641	2	2
6400	12193662	24	12
6401	12193827	10	2
6402	12193887	9	1
6403	12193939	69	53
6404	12194426	1	1
6405	12194439	1	1
6406	12194452	16	8
6407	12194558	43	22
6408	12194831	2	2
6409	12194850	164	80
6410	12195925	24	15
6411	12196098	30	14
6412	12196302	1	1
6413	12196314	3	3
6414	12196345	8	5
6415	12196401	146	70
6416	12197335	11	9
6417	12197421	2	2
6418	12197441	71	37
6419	12197804	1	1
6420	12197816	3	1
6421	12197838	9	9
6422	12197914	32	20
6423	12198135	2	1
6424	12198152	21	8
6425	12198299	1	1
6426	12198311	10	7
6427	12198394	57	12
6428	12198688	38	21
6429	12198963	337	65
6430	12200720	9	6
6431	12200786	12	12
6432	12200885	29	18
6433	12201088	5	3
6434	12201129	3	3
6435	12201161	1	1
6436	12201174	4	4
6437	12201213	10	8
6438	12201294	1	1
6439	12201307	1	1
6440	12201320	1	1
6441	12201333	283	99
6442	12203033	5	5
6443	12203078	6	6
6444	12203129	289	218
6445	12204876	175	78
6446	12205944	103	62
6447	12206612	38	28
6448	12206882	23	14
6449	12207041	1	1
6450	12207054	56	47
6451	12207436	250	66
6452	12208774	2	1
6453	12208792	2	1
6454	12208810	86	40
6455	12209360	15	10
6456	12209466	2	2
6457	12209490	1	1
6458	12209503	1	1
6459	12209516	17	14
6460	12209636	2	1
6461	12209654	1	1
6462	12209667	3	3
6463	12209697	19	4
6464	12209837	83	32
6465	12210383	22	15
6466	12210518	3	3
6467	12210538	10	6
6468	12210609	6	5
6469	12210653	3	3
6470	12210676	44	16
6471	12210939	61	34
6472	12211330	293	122
6473	12213022	77	61
6474	12213538	77	53
6475	12214030	21	18
6476	12214179	37	17
6477	12214423	8	7
6478	12214482	12	11
6479	12214577	6	6
6480	12214627	21	19
6481	12214785	3	3
6482	12214814	7	7
6483	12214873	31	27
6484	12215100	11	7
6485	12215185	15	12
6486	12215296	5	3
6487	12215335	7	4
6488	12215387	3	3
6489	12215416	159	77
6490	12216387	174	82
6491	12217455	4	4
6492	12217493	7	5
6493	12217549	33	25
6494	12217805	29	22
6495	12218011	32	24
6496	12218224	26	25
6497	12218412	7	5
6498	12218471	49	27
6499	12218780	19	14
6500	12218913	31	20
6501	12219115	17	10
6502	12219226	4	2
6503	12219256	54	46
6504	12219632	1	1
6505	12219644	91	65
6506	12220241	154	80
6507	12221222	41	21
6508	12221486	9	7
6509	12221559	21	13
6510	12221699	182	66
6511	12222701	22	20
6512	12222860	6	3
6513	12222906	1	1
6514	12222919	201	121
6515	12223972	32	22
6516	12224171	65	49
6517	12224608	67	50
6518	12225054	17	10
6519	12225167	97	19
6520	12225789	59	38
6521	12226175	176	81
6522	12227183	29	19
6523	12227389	6	6
6524	12227433	18	14
6525	12227562	6	6
6526	12227609	11	11
6527	12227699	65	36
6528	12228099	28	24
6529	12228290	14	14
6530	12228405	76	46
6531	12228860	13	12
6532	12228965	31	27
6533	12229186	6	6
6534	12229236	67	42
6535	12229654	6	6
6536	12229704	55	51
6537	12230105	126	52
6538	12230935	42	32
6539	12231236	19	18
6540	12231375	111	60
6541	12232058	48	31
6542	12232377	76	44
6543	12232831	113	80
6544	12233549	32	22
6545	12233765	8	8
6546	12233830	221	101
6547	12235047	25	23
6548	12235226	222	107
6549	12236537	205	108
6550	12237799	17	15
6551	12237930	41	34
6552	12238210	11	10
6553	12238296	218	105
6554	12239583	559	185
6555	12242568	11	11
6556	12242655	31	27
6557	12242882	6	6
6558	12242932	64	44
6559	12243365	24	19
6560	12243539	18	18
6561	12243676	417	107
6562	12246046	21	18
6563	12246198	21	19
6564	12246353	29	22
6565	12246561	57	51
6566	12246944	16	14
6567	12247066	82	39
6568	12247592	6	6
6569	12247642	106	50
6570	12248288	70	43
6571	12248791	19	19
6572	12248936	120	53
6573	12249673	16	14
6574	12249792	21	16
6575	12249947	64	50
6576	12250405	89	45
6577	12250994	406	74
6578	12252956	8	8
6579	12253020	789	208
6580	12256838	4	4
6581	12256878	17	9
6582	12256995	48	27
6583	12257307	1	1
6584	12257320	18	12
6585	12257442	20	13
6586	12257575	6	2
6587	12257615	14	7
6588	12257718	120	104
6589	12258386	12	8
6590	12258472	29	5
6591	12258616	89	19
6592	12259173	134	61
6593	12259992	30	24
6594	12260212	2	2
6595	12260232	8	6
6596	12260293	2	2
6597	12260313	29	20
6598	12260516	13	6
6599	12260601	55	30
6600	12260975	57	28
6601	12261336	7	6
6602	12261394	53	37
6603	12261726	7	7
6604	12261774	42	21
6605	12262030	41	24
6606	12262282	3	3
6607	12262307	30	22
6608	12262495	82	39
6609	12263005	181	78
6610	12264074	37	32
6611	12264331	39	26
6612	12264579	31	16
6613	12264776	73	47
6614	12265250	10	10
6615	12265326	64	46
6616	12265729	15	9
6617	12265835	165	119
6618	12266904	235	71
6619	12268176	81	34
6620	12268676	38	18
6621	12268931	15	12
6622	12269045	97	60
6623	12269684	209	119
6624	12271014	19	7
6625	12271133	367	67
6626	12273016	35	23
6627	12273260	908	164
6628	12278010	14	8
6629	12278110	27	23
6630	12278302	44	23
6631	12278536	66	40
6632	12278961	154	100
6633	12279919	1	1
6634	12279932	8	7
6635	12279999	227	120
6636	12281337	19	11
6637	12281467	38	20
6638	12281708	224	84
6639	12283013	78	58
6640	12283542	41	23
6641	12283797	773	169
6642	12287741	30	25
6643	12287943	1	1
6644	12287955	6	6
6645	12288006	9	5
6646	12288071	12	10
6647	12288162	5	5
6648	12288208	22	14
6649	12288352	1	1
6650	12288364	27	12
6651	12288550	5	3
6652	12288590	15	7
6653	12288687	60	25
6654	12289063	80	48
6655	12289569	70	28
6656	12289973	1	1
6657	12289985	5	4
6658	12290028	71	46
6659	12290493	256	134
6660	12291750	101	26
6661	12292329	22	13
6662	12292479	1	1
6663	12292492	1	1
6664	12292505	2	2
6665	12292527	10	7
6666	12292611	754	140
6667	12296404	22	16
6668	12296548	58	45
6669	12296952	51	18
6670	12297225	3	3
6671	12297254	1	1
6672	12297267	32	10
6673	12297480	16	14
6674	12297600	1	1
6675	12297613	20	18
6676	12297768	72	52
6677	12298258	1	1
6678	12298270	23	14
6679	12298436	33	27
6680	12298670	622	32
6681	12301865	6	5
6682	12301918	424	203
6683	12304485	11	10
6684	12304574	40	16
6685	12304818	188	85
6686	12305907	5	5
6687	12305953	30	19
6688	12306166	3	3
6689	12306199	22	6
6690	12306326	75	26
6691	12306759	38	26
6692	12307035	34	29
6693	12307278	10	10
6694	12307361	33	26
6695	12307594	23	19
6696	12307764	16	13
6697	12307884	38	32
6698	12308138	8	8
6699	12308202	22	12
6700	12308352	78	42
6701	12308813	934	340
6702	12314199	153	84
6703	12315112	53	44
6704	12315490	127	69
6705	12316245	976	144
6706	12321311	13	11
6707	12321410	4	4
6708	12321447	59	34
6709	12321833	88	35
6710	12322344	95	36
6711	12322891	84	42
6712	12323399	179	21
6713	12324277	65	15
6714	12324607	1	1
6715	12324620	85	32
6716	12325098	6	5
6717	12325145	18	11
6718	12325274	2	1
6719	12325293	61	35
6720	12325704	1	1
6721	12325717	22	17
6722	12325877	1	1
6723	12325890	6	4
6724	12325942	6	5
6725	12325993	5	4
6726	12326037	16	5
6727	12326152	31	14
6728	12326350	2	2
6729	12326374	48	35
6730	12326708	1	1
6731	12326722	10	4
6732	12326791	81	68
6733	12327299	10	2
6734	12327362	106	28
6735	12327968	57	45
6736	12328354	1	1
6737	12328368	80	26
6738	12328833	21	20
6739	12328998	94	36
6740	12329504	174	94
6741	12330592	1	1
6742	12330605	10	6
6743	12330685	73	54
6744	12331176	94	74
6745	12331801	37	23
6746	12332050	20	15
6747	12332196	3	2
6748	12332223	4	3
6749	12332256	3	2
6750	12332283	92	58
6751	12332854	2	2
6752	12332875	309	127
6753	12334632	2	2
6754	12334653	114	51
6755	12335379	2	2
6756	12335401	7	6
6757	12335461	1	1
6758	12335474	33	25
6759	12335702	45	37
6760	12335999	110	35
6761	12336683	79	42
6762	12337226	178	75
6763	12338350	59	32
6764	12338743	50	26
6765	12339078	22	17
6766	12339237	17	5
6767	12339339	20	8
6768	12339466	17	14
6769	12339591	191	80
6770	12340814	24	13
6771	12340989	48	24
6772	12341315	20	14
6773	12341459	14	7
6774	12341557	27	23
6775	12341756	30	21
6776	12341964	175	55
6777	12342968	110	73
6778	12343647	102	36
6779	12344270	154	65
6780	12345149	12	9
6781	12345243	53	30
6782	12345586	87	67
6783	12346145	8	7
6784	12346210	20	15
6785	12346360	1	1
6786	12346374	117	43
6787	12347075	16	11
6788	12347195	113	43
6789	12347877	402	62
6790	12349741	5	4
6791	12349784	27	14
6792	12349972	215	151
6793	12351357	19	10
6794	12351485	57	38
6795	12351858	12	10
6796	12351950	1	1
6797	12351964	4	3
6798	12352001	7	5
6799	12352063	167	29
6800	12353005	1	1
6801	12353019	58	26
6802	12353373	6	4
6803	12353434	171	70
6804	12354458	43	30
6805	12354748	1	1
6806	12354762	2	2
6807	12354786	61	36
6808	12355215	64	39
6809	12355617	39	26
6810	12355897	3	3
6811	12355930	22	22
6812	12356088	84	57
6813	12356633	41	20
6814	12356924	1	1
6815	12356937	59	31
6816	12357331	44	11
6817	12357567	39	14
6818	12357807	3	3
6819	12357838	72	38
6820	12358313	241	117
6821	12359763	22	18
6822	12359925	7	7
6823	12359988	6	4
6824	12360040	2	2
6825	12360062	48	32
6826	12360328	46	4
6827	12360561	272	107
6828	12362143	7	7
6829	12362202	100	28
6830	12362763	12	11
6831	12362853	53	33
6832	12363194	17	6
6833	12363314	12	12
6834	12363404	12	11
6835	12363503	291	87
6836	12365059	1	1
6837	12365072	21	14
6838	12365214	31	23
6839	12365416	1	1
6840	12365429	2	2
6841	12365451	4	3
6842	12365488	7	6
6843	12365540	1	1
6844	12365554	134	80
6845	12366422	68	55
6846	12366886	297	84
6847	12368513	30	13
6848	12368715	87	38
6849	12369249	5	5
6850	12369290	157	89
6851	12370317	98	59
6852	12370990	93	73
6853	12371554	7	7
6854	12371612	24	19
6855	12371782	527	188
6856	12374758	40	35
6857	12375050	12	12
6858	12375149	16	12
6859	12375267	13	13
6860	12375377	39	19
6861	12375624	92	47
6862	12376244	79	39
6863	12376749	17	16
6864	12376872	28	24
6865	12377080	6	6
6866	12377134	11	10
6867	12377227	13	13
6868	12377333	9	8
6869	12377404	21	13
6870	12377549	69	37
6871	12377995	102	65
6872	12378670	6	6
6873	12378724	36	32
6874	12378976	253	83
6875	12380557	24	22
6876	12380716	40	18
6877	12380942	11	7
6878	12381032	281	74
6879	12382580	88	48
6880	12383151	3	3
6881	12383184	27	26
6882	12383360	189	69
6883	12384318	2	1
6884	12384337	15	8
6885	12384435	5	4
6886	12384480	43	2
6887	12384680	16	14
6888	12384804	37	19
6889	12385034	26	15
6890	12385203	5	4
6891	12385245	61	23
6892	12385595	26	11
6893	12385760	1	1
6894	12385774	13	10
6895	12385871	12	11
6896	12385965	30	28
6897	12386187	69	42
6898	12386637	22	16
6899	12386792	189	58
6900	12387872	8	6
6901	12387936	59	29
6902	12388351	4	3
6903	12388386	23	16
6904	12388553	22	9
6905	12388693	144	57
6906	12389492	50	23
6907	12389795	11	9
6908	12389882	104	50
6909	12390514	24	16
6910	12390687	131	74
6911	12391479	27	22
6912	12391676	39	20
6913	12391922	14	13
6914	12392031	32	20
6915	12392223	53	34
6916	12392588	22	20
6917	12392753	4	2
6918	12392782	74	51
6919	12393219	8	3
6920	12393275	34	9
6921	12393502	89	59
6922	12394107	2	1
6923	12394127	56	23
6924	12394480	2	1
6925	12394500	1	1
6926	12394513	5	1
6927	12394546	13	10
6928	12394645	8	7
6929	12394716	54	28
6930	12395051	34	29
6931	12395295	6	6
6932	12395347	61	20
6933	12395703	12	11
6934	12395802	7	2
6935	12395853	57	48
6936	12396218	124	60
6937	12396966	46	34
6938	12397269	25	15
6939	12397433	69	42
6940	12397912	36	27
6941	12398164	9	6
6942	12398231	13	11
6943	12398334	22	20
6944	12398497	6	3
6945	12398543	2	1
6946	12398563	4	4
6947	12398604	1	1
6948	12398618	9	9
6949	12398697	83	57
6950	12399228	179	121
6951	12400340	113	49
6952	12400998	29	20
6953	12401199	20	16
6954	12401358	30	17
6955	12401554	94	60
6956	12402156	1	1
6957	12402170	10	5
6958	12402251	39	27
6959	12402507	4	4
6960	12402547	29	21
6961	12402753	16	15
6962	12402882	61	31
6963	12403236	57	38
6964	12403616	29	22
6965	12403819	58	45
6966	12404201	72	42
6967	12404665	16	13
6968	12404793	2	2
6969	12404816	362	75
6970	12406838	32	11
6971	12407033	203	103
6972	12408268	17	14
6973	12408402	123	85
6974	12409162	8	7
6975	12409230	8	6
6976	12409296	1	1
6977	12409309	118	74
6978	12410047	4	2
6979	12410084	1	1
6980	12410097	1	1
6981	12410110	1	1
6982	12410123	43	13
6983	12410387	16	15
6984	12410518	46	30
6985	12410849	34	18
6986	12411085	5	5
6987	12411130	49	25
6988	12411444	1	1
6989	12411457	1	1
6990	12411470	142	83
6991	12412361	431	16
6992	12414797	1	1
6993	12414810	1	1
6994	12414823	3	2
6995	12414851	14	12
6996	12414960	37	23
6997	12415245	1	1
6998	12415259	1	1
6999	12415273	2	2
7000	12415297	92	17
7001	12415782	5	4
7002	12415829	116	48
7003	12416559	11	2
7004	12416618	44	22
7005	12416914	2	1
7006	12416934	2	1
7007	12416954	3	1
7008	12416976	1	1
7009	12416990	3	3
7010	12417022	1	1
7011	12417036	4	4
7012	12417072	1	1
7013	12417086	6	2
7014	12417128	7	3
7015	12417177	1	1
7016	12417191	17	14
7017	12417332	69	40
7018	12417769	2	2
7019	12417791	7	5
7020	12417855	17	12
7021	12417976	2	2
7022	12418001	1	1
7023	12418015	15	9
7024	12418128	81	76
7025	12418680	3597	63
7026	12433370	118	57
7027	12434072	83	46
7028	12434483	3	3
7029	12434508	12	4
7030	12434578	77	35
7031	12435010	5	5
7032	12435052	17	14
7033	12435172	8	8
7034	12435235	3	3
7035	12435260	449	65
7036	12437569	713	156
7037	12441377	208	91
7038	12442686	19	13
7039	12442828	35	22
7040	12443079	29	13
7041	12443260	591	159
7042	12446691	232	50
7043	12447972	25	16
7044	12448158	8	6
7045	12448220	280	74
7046	12449931	56	20
7047	12450332	6	6
7048	12450383	5	4
7049	12450427	52	24
7050	12450771	8	6
7051	12450835	602	84
7052	12454121	17	16
7053	12454254	35	21
7054	12454507	7	7
7055	12454568	11	9
7056	12454656	25	19
7057	12454848	128	54
7058	12455597	5	4
7059	12455639	17	17
7060	12455760	9	9
7061	12455835	19	17
7062	12455978	45	31
7063	12456289	2	1
7064	12456307	29	28
7065	12456533	77	38
7066	12457004	92	46
7067	12457606	28	11
7068	12457781	17	12
7069	12457917	19	13
7070	12458073	75	47
7071	12458594	71	41
7072	12459068	5	5
7073	12459113	38	33
7074	12459383	48	35
7075	12459688	61	40
7076	12460091	33	29
7077	12460319	5	5
7078	12460365	195	51
7079	12461495	8	7
7080	12461561	1	1
7081	12461575	11	11
7082	12461659	7	7
7083	12461721	1	1
7084	12461735	295	158
7085	12463517	1	1
7086	12463531	1	1
7087	12463545	1	1
7088	12463559	20	17
7089	12463714	2	2
7090	12463738	44	31
7091	12464051	58	27
7092	12464390	25	15
7093	12464566	43	31
7094	12464849	9	7
7095	12464923	11	3
7096	12464991	10	7
7097	12465070	20	18
7098	12465231	69	36
7099	12465683	358	60
7100	12467573	31	20
7101	12467816	20	16
7102	12467964	5	5
7103	12468012	30	13
7104	12468206	8	8
7105	12468275	4	4
7106	12468312	80	32
7107	12468763	37	16
7108	12468999	2	1
7109	12469016	84	37
7110	12469598	2	1
7111	12469616	126	91
7112	12470411	5	5
7113	12470457	37	23
7114	12470717	8	4
7115	12470779	2	2
7116	12470802	8	5
7117	12470863	15	14
7118	12470987	2	1
7119	12471007	31	27
7120	12471236	41	21
7121	12471517	84	59
7122	12472088	16	13
7123	12472213	2	2
7124	12472235	9	6
7125	12472315	3	3
7126	12472346	97	77
7127	12472999	6	1
7128	12473037	4	2
7129	12473071	8	7
7130	12473143	6	6
7131	12473196	48	17
7132	12473477	11	10
7133	12473571	7	4
7134	12473624	32	16
7135	12473833	140	56
7136	12474724	1	1
7137	12474738	1	1
7138	12474752	3	1
7139	12474777	17	11
7140	12474907	28	12
7141	12475097	127	57
7142	12475907	27	14
7143	12476083	16	8
7144	12476210	4	3
7145	12476245	84	52
7146	12476754	2	2
7147	12476777	5	5
7148	12476827	4	4
7149	12476868	79	66
7150	12477413	39	25
7151	12477672	54	42
7152	12478065	2	2
7153	12478087	31	16
7154	12478291	12	11
7155	12478389	1	1
7156	12478403	182	112
7157	12479444	6	3
7158	12479488	1	1
7159	12479502	141	97
7160	12480420	173	12
7161	12481178	2	2
7162	12481202	47	19
7163	12481524	128	77
7164	12482291	32	26
7165	12482510	13	11
7166	12482610	12	10
7167	12482706	118	56
7168	12483400	17	8
7169	12483508	46	25
7170	12483802	24	19
7171	12483973	136	59
7172	12484814	116	62
7173	12485524	61	46
7174	12485941	2	2
7175	12485964	2	2
7176	12485986	10	10
7177	12486067	174	1
7178	12486944	56	16
7179	12487269	58	1
7180	12487568	174	1
7181	12488445	12	1
7182	12488514	277	10
7183	12489922	56	13
7184	12490275	85	32
7185	12490769	174	1
7186	12491647	70	33
7187	12492081	201	10
7188	12493102	19	1
7189	12493218	56	23
7190	12493556	124	75
7191	12494360	36	20
7192	12494600	80	24
7193	12495099	55	21
7194	12495438	82	32
7195	12495928	71	40
7196	12496339	55	26
7197	12496696	68	38
7198	12497132	28	3
7199	12497288	45	27
7200	12497600	118	62
7201	12498326	114	63
7202	12499062	108	54
7203	12499740	39	17
7204	12499994	69	47
7205	12500464	1	1
7206	12500479	1	1
7207	12500494	1	1
7208	12500509	299	195
7209	12502224	39	20
7210	12502483	8	1
7211	12502540	11	2
7212	12502616	20	7
7213	12502754	254	110
7214	12504227	50	31
7215	12504559	82	27
7216	12505041	25	4
7217	12505190	10	7
7218	12505272	4	4
7219	12505314	8	3
7220	12505382	1	1
7221	12505397	14	9
7222	12505512	277	72
7223	12506870	245	64
7224	12508051	16	5
7225	12508174	27	24
7226	12508347	94	70
7227	12508979	53	50
7228	12509336	50	23
7229	12509631	158	91
7230	12510589	54	35
7231	12510933	10	8
7232	12511003	17	13
7233	12511116	62	48
7234	12511544	15	12
7235	12511642	3	3
7236	12511667	5	5
7237	12511712	1	1
7238	12511725	19	15
7239	12511884	179	60
7240	12512943	2	2
7241	12512965	105	59
7242	12513605	1	1
7243	12513618	149	41
7244	12514414	2	2
7245	12514436	348	184
7246	12516516	6	3
7247	12516564	44	33
7248	12516858	1	1
7249	12516871	4	4
7250	12516911	2	1
7251	12516929	6	6
7252	12516980	4	4
7253	12517018	1	1
7254	12517032	21	19
7255	12517203	18	4
7256	12517304	1	1
7257	12517318	20	13
7258	12517464	14	6
7259	12517579	102	35
7260	12518194	14	9
7261	12518290	1	1
7262	12518304	186	125
7263	12519491	1	1
7264	12519505	28	4
7265	12519679	10	6
7266	12519764	4	4
7267	12519803	114	74
7268	12520499	26	25
7269	12520687	5	4
7270	12520730	59	31
7271	12521107	10	6
7272	12521190	247	74
7273	12522694	29	20
7274	12522912	10	8
7275	12522996	26	23
7276	12523187	91	65
7277	12523804	331	87
7278	12525420	20	19
7279	12525578	24	19
7280	12525755	102	75
7281	12526401	7	7
7282	12526457	22	18
7283	12526618	8	5
7284	12526680	14	7
7285	12526788	53	17
7286	12527128	226	96
7287	12528442	39	4
7288	12528651	4	4
7289	12528678	231	116
7290	12529997	379	79
7291	12532053	99	64
7292	12532679	329	86
7293	12534435	16	15
7294	12534554	323	73
7295	12536272	1	1
7296	12536285	42	20
7297	12536572	2	2
7298	12536595	141	40
7299	12537322	162	111
7300	12538343	4	4
7301	12538380	1	1
7302	12538394	109	58
7303	12539072	1	1
7304	12539086	48	42
7305	12539430	600	138
7306	12542721	1	1
7307	12542735	3	2
7308	12542766	1	1
7309	12542780	102	40
7310	12543320	102	26
7311	12543896	169	101
7312	12544923	40	29
7313	12545210	64	34
7314	12545614	30	6
7315	12545766	270	20
7316	12547162	1	1
7317	12547176	597	165
7318	12550469	1	1
7319	12550483	3	1
7320	12550505	12	4
7321	12550567	4	4
7322	12550593	47	41
7323	12550911	109	70
7324	12551616	49	28
7325	12551939	4	4
7326	12551969	9	6
7327	12552036	3	2
7328	12552062	19	15
7329	12552203	50	32
7330	12552542	54	33
7331	12552897	23	22
7332	12553082	2	1
7333	12553102	2	1
7334	12553122	2	1
7335	12553142	2	1
7336	12553162	32	22
7337	12553379	55	44
7338	12553745	2	1
7339	12553765	27	18
7340	12553964	27	13
7341	12554142	6	3
7342	12554184	14	12
7343	12554296	100	57
7344	12554944	31	12
7345	12555145	2	1
7346	12555165	14	10
7347	12555265	229	111
7348	12556658	9	8
7349	12556732	52	37
7350	12557089	2	1
7351	12557109	8	8
7352	12557176	12	6
7353	12557258	16	11
7354	12557371	3	3
7355	12557398	4	4
7356	12557436	3	3
7357	12557466	13	10
7358	12557561	156	42
7359	12558400	3	3
7360	12558430	9	9
7361	12558508	33	20
7362	12558713	68	61
7363	12559158	36	27
7364	12559401	908	97
7365	12564042	867	99
7366	12567927	8	3
7367	12567978	2	2
7368	12567999	339	78
7369	12570158	21	15
7370	12570310	55	44
7371	12570701	262	100
7372	12572207	273	154
7373	12573846	95	59
7374	12574474	3	3
7375	12574507	1	1
7376	12574521	1	1
7377	12574535	36	13
7378	12574751	1	1
7379	12574765	15	12
7380	12574889	1	1
7381	12574903	5	3
7382	12574952	1	1
7383	12574966	1	1
7384	12574980	38	27
7385	12575239	74	40
7386	12575733	1	1
7387	12575747	77	48
7388	12576238	1	1
7389	12576252	1	1
7390	12576266	14	11
7391	12576372	383	201
7392	12578732	350	28
7393	12580587	21	14
7394	12580750	14	10
7395	12580848	113	68
7396	12581564	28	15
7397	12581746	5	5
7398	12581793	200	120
7399	12582930	101	56
7400	12583547	47	24
7401	12583850	1	1
7402	12583864	7	1
7403	12583907	13	13
7404	12584015	73	54
7405	12584517	4	4
7406	12584556	16	14
7407	12584676	14	1
7408	12584751	5	3
7409	12584793	48	31
7410	12585109	28	24
7411	12585331	15	9
7412	12585451	32	17
7413	12585670	27	20
7414	12585874	7	5
7415	12585930	4	4
7416	12585971	319	110
7417	12587680	114	56
7418	12588422	2	2
7419	12588443	18	15
7420	12588583	8	6
7421	12588641	20	14
7422	12588776	189	58
7423	12589837	2	2
7424	12589862	8	8
7425	12589932	24	16
7426	12590090	5	5
7427	12590139	4	3
7428	12590176	25	21
7429	12590363	116	67
7430	12591101	4	4
7431	12591143	36	32
7432	12591396	15	8
7433	12591508	10	7
7434	12591588	15	7
7435	12591691	24	24
7436	12591875	8	5
7437	12591930	1	1
7438	12591943	34	26
7439	12592191	75	17
7440	12592610	177	84
7441	12593696	1	1
7442	12593709	1	1
7443	12593722	1	1
7444	12593735	1	1
7445	12593748	1	1
7446	12593761	3	3
7447	12593792	9	3
7448	12593854	14	11
7449	12593959	163	55
7450	12594836	213	98
7451	12596189	32	18
7452	12596415	11	10
7453	12596505	5	5
7454	12596551	11	9
7455	12596636	22	15
7456	12596801	763	27
7457	12599962	15	7
7458	12600073	40	28
7459	12600360	1	1
7460	12600374	3	3
7461	12600407	21	17
7462	12600564	24	20
7463	12600744	20	20
7464	12600899	3	3
7465	12600932	1	1
7466	12600946	49	13
7467	12601231	1	1
7468	12601245	8	8
7469	12601317	13	5
7470	12601403	29	20
7471	12601594	16	9
7472	12601722	36	7
7473	12601952	130	65
7474	12602677	10	7
7475	12602759	2	2
7476	12602780	2	2
7477	12602802	77	28
7478	12603310	57	48
7479	12603687	65	36
7480	12604096	37	29
7481	12604371	58	22
7482	12604753	1	1
7483	12604767	1	1
7484	12604781	37	30
7485	12605034	38	26
7486	12605286	3	2
7487	12605313	31	18
7488	12605534	8	3
7489	12605601	1358	1
7490	12612611	5	4
7491	12612659	79	53
7492	12613221	1	1
7493	12613235	17	8
7494	12613355	37	23
7495	12613574	5	3
7496	12613614	29	23
7497	12613836	1959	1
7498	12623648	24	11
7499	12623823	1952	2
7500	12633607	1966	24
7501	12643492	23	15
7502	12643671	4	2
7503	12643707	1	1
7504	12643721	20	13
7505	12643864	12	7
7506	12643967	300	83
7507	12645707	40	38
7508	12645971	22	6
7509	12646133	65	9
7510	12646572	3	1
7511	12646600	53	22
7512	12646951	45	18
7513	12647258	92	21
7514	12647850	86	8
7515	12648386	43	1
7516	12648670	66	43
